College,Category,Candidate,Year,Round,Status,University,Code,Rank,Percentile
"Ankush Shikshan Sanstha's G. H. Raisoni Institute of Engineering & Technology, Nagpur",OPEN,Home University,2023,CAP Round-3,Un-Aided-Autonomous-Linguistic Minority - Hindi,Rashtrasant Tukadoji Maharaj Nagpur University,4142,2781,86.7396788
"Ankush Shikshan Sanstha's G. H. Raisoni Institute of Engineering & Technology, Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous-Linguistic Minority - Hindi,Rashtrasant Tukadoji Maharaj Nagpur University,4142,2904,84.6355248
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",OPEN,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,13084,19.0140171
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",SC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,13577,13.8063157
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",ST,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14361,2.171206
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",NTA,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14444,1.1366902
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",NTB,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14259,4.150835
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",NTC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14165,5.5653118
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",OBC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14268,4.150835
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14096,5.5653118
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14339,3.0077589
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",SC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,14343,3.0077589
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",TFWS,State Level Seats,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4145,13943,9.1318369
"K.D.K. College of Engineering, Nagpur",OPEN,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,5420,70.6887193
"K.D.K. College of Engineering, Nagpur",NTA,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,5908,70.6887193
"K.D.K. College of Engineering, Nagpur",NTC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,5980,67.4766116
"K.D.K. College of Engineering, Nagpur",NTD,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,6971,64.0473834
"K.D.K. College of Engineering, Nagpur",OBC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,7696,60.5862256
"K.D.K. College of Engineering, Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,7194,60.5862256
"K.D.K. College of Engineering, Nagpur",SC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,9600,46.1540918
"K.D.K. College of Engineering, Nagpur",NTB,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,13370,16.3542897
"K.D.K. College of Engineering, Nagpur",OBC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,9855,46.1540918
"K.D.K. College of Engineering, Nagpur",EWS,State Level Seats,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4147,12518,21.9419522
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",OPEN,Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,9795,46.1540918
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",SC,Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,10445,42.5109359
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",ST,Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,10988,35.4960248
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",NTB,Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,11470,31.9358856
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",OBC,Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,12285,25.1732175
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,12052,28.4906926
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",SC,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,14196,5.5653118
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",ST,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,13034,19.0140171
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",NTA,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,13081,19.0140171
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",NTC,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,13524,13.8063157
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",OBC,Other Than Home University,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,12985,19.0140171
"Vidarbha Bahu-Uddeshiya Shikshan Sanstha's Tulshiramji Gaikwad Patil College of Engineering & Technology, Nagpur",EWS,State Level Seats,2023,CAP Round-3,Un-Aided-Autonomous,Rashtrasant Tukadoji Maharaj Nagpur University,4151,8821,53.4946837
"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur",OPEN,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4152,3872,79.5012612
"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur",NTD,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4152,4316,79.5012612
"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4152,6384,67.4766116
"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur",NTA,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4152,9182,49.8355631
"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur",OBC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4152,9685,46.1540918
"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur",TFWS,State Level Seats,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4152,3902,79.5012612
"Sarvodaya Shikshan Mandal's Sardar Patel Mahavidayalaya, Dept. of Computer Studies & Research, Chandrapur",OPEN,Home University,2023,CAP Round-3,Un-Aided-Linguistic Minority - Gujarathi,Rashtrasant Tukadoji Maharaj Nagpur University,4153,8708,53.4946837
"Sarvodaya Shikshan Mandal's Sardar Patel Mahavidayalaya, Dept. of Computer Studies & Research, Chandrapur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided-Linguistic Minority - Gujarathi,Rashtrasant Tukadoji Maharaj Nagpur University,4153,14047,7.2416105
"Sarvodaya Shikshan Mandal's Sardar Patel Mahavidayalaya, Dept. of Computer Studies & Research, Chandrapur",TFWS,State Level Seats,2023,CAP Round-3,Un-Aided-Linguistic Minority - Gujarathi,Rashtrasant Tukadoji Maharaj Nagpur University,4153,4265,79.5012612
"Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology, Mouza Bamni",OPEN,Home University,2023,CAP Round-3,Un-Aided,Gondwana University,4188,14432,1.5709314
"Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology, Mouza Bamni",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,Gondwana University,4188,11665,31.9358856
"Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology, Mouza Bamni",EWS,State Level Seats,2023,CAP Round-3,Un-Aided,Gondwana University,4188,7609,60.5862256
"Suryodaya College of Engineering & Technology, Nagpur",OPEN,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,8287,57.0069287
"Suryodaya College of Engineering & Technology, Nagpur",ST,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,8703,53.4946837
"Suryodaya College of Engineering & Technology, Nagpur",NTA,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,8712,53.4946837
"Suryodaya College of Engineering & Technology, Nagpur",NTC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,10795,38.9571825
"Suryodaya College of Engineering & Technology, Nagpur",NTD,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,8641,53.4946837
"Suryodaya College of Engineering & Technology, Nagpur",OBC,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,10324,42.5109359
"Suryodaya College of Engineering & Technology, Nagpur",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,14233,4.150835
"Suryodaya College of Engineering & Technology, Nagpur",OBC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,14299,3.0077589
"Suryodaya College of Engineering & Technology, Nagpur",SC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,8643,53.4946837
"Suryodaya College of Engineering & Technology, Nagpur",ST,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,10804,38.9571825
"Suryodaya College of Engineering & Technology, Nagpur",OBC,Other Than Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4613,12040,28.4906926
"Karanjekar College of Engineering & Management, Sakoli",OPEN,Home University,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4679,13302,16.3542897
"Karanjekar College of Engineering & Management, Sakoli",TFWS,State Level Seats,2023,CAP Round-3,Un-Aided,Rashtrasant Tukadoji Maharaj Nagpur University,4679,10523,38.9571825
"Department of Computer Science, North Maharashtra University, Jalgaon",SC,Home University,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,7193,60.5862256
"Department of Computer Science, North Maharashtra University, Jalgaon",ST,Home University,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,11757,28.4906926
"Department of Computer Science, North Maharashtra University, Jalgaon",OBC,Home University,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,6235,67.4766116
"Department of Computer Science, North Maharashtra University, Jalgaon",OPEN,Other Than Home University,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,6621,64.0473834
"Department of Computer Science, North Maharashtra University, Jalgaon",SC,Other Than Home University,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,9946,46.1540918
"Department of Computer Science, North Maharashtra University, Jalgaon",OBC,Other Than Home University,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,7384,60.5862256
"Department of Computer Science, North Maharashtra University, Jalgaon",TFWS,State Level Seats,2023,CAP Round-3,University Department,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5002,4669,76.6180274
"Khandesh College Education Society's Institute of Management & Research, Jalgaon",OPEN,Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5101,13162,16.3542897
"Khandesh College Education Society's Institute of Management & Research, Jalgaon",OBC,Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5101,13825,9.1318369
"Khandesh College Education Society's Institute of Management & Research, Jalgaon",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5101,9766,46.1540918
"Khandesh College Education Society's Institute of Management & Research, Jalgaon",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5101,13215,16.3542897
"Khandesh College Education Society's Institute of Management & Research, Jalgaon",EWS,State Level Seats,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5101,13138,16.3542897
"Godavari Institute of Management & Research, Jalgaon",OPEN,Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5102,12543,21.9419522
"Godavari Institute of Management & Research, Jalgaon",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5102,12873,19.0140171
"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",OPEN,Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5104,10521,38.9571825
"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",OBC,Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5104,13389,13.8063157
"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",5104,14036,7.2416105
"B. P. Hivale Education Society's Institute of Management Studies Career Development Research, Ahmednagar",OPEN,Home University,2023,CAP Round-3,Un-Aided-Religious Minority - Christian,Savitribai Phule Pune University,5111,10645,38.9571825
"B. P. Hivale Education Society's Institute of Management Studies Career Development Research, Ahmednagar",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided-Religious Minority - Christian,Savitribai Phule Pune University,5111,10833,38.9571825
"B. P. Hivale Education Society's Institute of Management Studies Career Development Research, Ahmednagar",OPEN,Other Than Home University,2023,CAP Round-3,Un-Aided-Religious Minority - Christian,Savitribai Phule Pune University,5111,12889,19.0140171
"Padmashree Dr. Vithalrao Vikhe Patil Foundation's Institute of Business Management & Rural Development, Ahmednagar",OPEN,Home University,2023,CAP Round-3,Un-Aided,Savitribai Phule Pune University,5112,8309,53.4946837
"Padmashree Dr. Vithalrao Vikhe Patil Foundation's Institute of Business Management & Rural Development, Ahmednagar",SC,Home University,2023,CAP Round-3,Un-Aided,Savitribai Phule Pune University,5112,12972,19.0140171
"Padmashree Dr. Vithalrao Vikhe Patil Foundation's Institute of Business Management & Rural Development, Ahmednagar",ST,Home University,2023,CAP Round-3,Un-Aided,Savitribai Phule Pune University,5112,8961,49.8355631
